Content,EventId,Extracted Template,,Category,Source,Context_Source,Rule_Score,Similarity_Score,Total_Score
Running task 7.0 in stage 26.0 (TID 1207),E24,Running task <*> in stage <*> (TID <*>),,Seen,Spark,Rule-Based,0.4,0,0.2
Running task 17.0 in stage 26.0 (TID 1217),E24,Running task <*> in stage <*> (TID <*>),,Seen,Spark,Rule-Based,0.4,0,0.2
Running task 3.0 in stage 6.0 (TID 278),E24,Running task <*> in stage <*> (TID <*>),,Seen,Spark,Rule-Based,0.4,0,0.2
Saved output of task 'attempt_201706092018_0025_m_000000_1166' to hdfs://10.10.34.11:9000/pjhe/test/2/_temporary/0/task_201706092018_0025_m_000000,E25,Saved output of task '<*>' to hdfs://<*>,,Seen,Spark,Similarity-Based,0.55,0.884064823,0.717032411
Saved output of task 'attempt_201706092018_0024_m_000124_1151' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000124,E25,Saved output of task '<*>' to hdfs://<*>,,Seen,Spark,Similarity-Based,0.55,0.879632391,0.714816195
Saved output of task 'attempt_201706092018_0024_m_000162_1157' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000162,E25,Saved output of task '<*>' to hdfs://<*>,,Seen,Spark,Similarity-Based,0.55,0.879954813,0.714977407
Saved output of task 'attempt_201706092018_0024_m_000122_1147' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000122,E25,Saved output of task '<*>' to hdfs://<*>,,Seen,Spark,Similarity-Based,0.55,0.878801006,0.714400503
Saved output of task 'attempt_201706092018_0024_m_000042_1127' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000042,E25,Saved output of task '<*>' to hdfs://<*>,,Seen,Spark,Similarity-Based,0.55,0.877715236,0.713857618
Saved output of task 'attempt_201706092018_0024_m_000041_1126' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000041,E25,Saved output of task '<*>' to hdfs://<*>,,Seen,Spark,Similarity-Based,0.55,0.879144769,0.714572385
Saved output of task 'attempt_201706092018_0025_m_000002_1194' to hdfs://10.10.34.11:9000/pjhe/test/2/_temporary/0/task_201706092018_0025_m_000002,E25,Saved output of task '<*>' to hdfs://<*>,,Seen,Spark,Similarity-Based,0.55,0.884394292,0.717197146
Saved output of task 'attempt_201706092018_0024_m_000161_1156' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000161,E25,Saved output of task '<*>' to hdfs://<*>,,Seen,Spark,Similarity-Based,0.55,0.878835686,0.714417843
Saved output of task 'attempt_201706092018_0024_m_000080_1135' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000080,E25,Saved output of task '<*>' to hdfs://<*>,,Seen,Spark,Similarity-Based,0.55,0.880178898,0.715089449
Saved output of task 'attempt_201706092018_0024_m_000003_1012' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000003,E25,Saved output of task '<*>' to hdfs://<*>,,Seen,Spark,Similarity-Based,0.55,0.880035103,0.715017552
"SecurityManager: authentication disabled; ui acls disabled; users with view permissions: Set(yarn, curi); users with modify permissions: Set(yarn, curi)",E26,SecurityManager: authentication disabled; ui acls disabled; users with view permissions: Set(<*>); users with modify permissions: Set(<*>),,Unseen,Spark,Rule-Based,0.3,0,0.15
"SecurityManager: authentication disabled; ui acls disabled; users with view permissions: Set(yarn, curi); users with modify permissions: Set(yarn, curi)",E26,SecurityManager: authentication disabled; ui acls disabled; users with view permissions: Set(<*>); users with modify permissions: Set(<*>),,Unseen,Spark,Rule-Based,0.3,0,0.15
"SecurityManager: authentication disabled; ui acls disabled; users with view permissions: Set(yarn, curi); users with modify permissions: Set(yarn, curi)",E26,SecurityManager: authentication disabled; ui acls disabled; users with view permissions: Set(<*>); users with modify permissions: Set(<*>),,Unseen,Spark,Rule-Based,0.3,0,0.15
"SecurityManager: authentication disabled; ui acls disabled; users with view permissions: Set(yarn, curi); users with modify permissions: Set(yarn, curi)",E26,SecurityManager: authentication disabled; ui acls disabled; users with view permissions: Set(<*>); users with modify permissions: Set(<*>),,Unseen,Spark,Rule-Based,0.3,0,0.15
"SecurityManager: authentication disabled; ui acls disabled; users with view permissions: Set(yarn, curi); users with modify permissions: Set(yarn, curi)",E26,SecurityManager: authentication disabled; ui acls disabled; users with view permissions: Set(<*>); users with modify permissions: Set(<*>),,Unseen,Spark,Rule-Based,0.3,0,0.15
"SecurityManager: authentication disabled; ui acls disabled; users with view permissions: Set(yarn, curi); users with modify permissions: Set(yarn, curi)",E26,SecurityManager: authentication disabled; ui acls disabled; users with view permissions: Set(<*>); users with modify permissions: Set(<*>),,Unseen,Spark,Rule-Based,0.3,0,0.15
"SecurityManager: authentication disabled; ui acls disabled; users with view permissions: Set(yarn, curi); users with modify permissions: Set(yarn, curi)",E26,SecurityManager: authentication disabled; ui acls disabled; users with view permissions: Set(<*>); users with modify permissions: Set(<*>),,Unseen,Spark,Rule-Based,0.3,0,0.15
"SecurityManager: authentication disabled; ui acls disabled; users with view permissions: Set(yarn, curi); users with modify permissions: Set(yarn, curi)",E26,SecurityManager: authentication disabled; ui acls disabled; users with view permissions: Set(<*>); users with modify permissions: Set(<*>),,Unseen,Spark,Rule-Based,0.3,0,0.15
"SecurityManager: authentication disabled; ui acls disabled; users with view permissions: Set(yarn, curi); users with modify permissions: Set(yarn, curi)",E26,SecurityManager: authentication disabled; ui acls disabled; users with view permissions: Set(<*>); users with modify permissions: Set(<*>),,Unseen,Spark,Rule-Based,0.3,0,0.15
"SecurityManager: authentication disabled; ui acls disabled; users with view permissions: Set(yarn, curi); users with modify permissions: Set(yarn, curi)",E26,SecurityManager: authentication disabled; ui acls disabled; users with view permissions: Set(<*>); users with modify permissions: Set(<*>),,Unseen,Spark,Rule-Based,0.3,0,0.15
Server created on 40984,E27,Server created on <*>,,Seen,Spark,Rule-Based,0.4,0,0.2
Server created on 40984,E27,Server created on <*>,,Seen,Spark,Rule-Based,0.4,0,0.2
Server created on 40984,E27,Server created on <*>,,Seen,Spark,Rule-Based,0.4,0,0.2
Server created on 40984,E27,Server created on <*>,,Seen,Spark,Rule-Based,0.4,0,0.2
Server created on 40984,E27,Server created on <*>,,Seen,Spark,Rule-Based,0.4,0,0.2
Server created on 40984,E27,Server created on <*>,,Seen,Spark,Rule-Based,0.4,0,0.2
Server created on 40984,E27,Server created on <*>,,Seen,Spark,Rule-Based,0.4,0,0.2
Server created on 40984,E27,Server created on <*>,,Seen,Spark,Rule-Based,0.4,0,0.2
Server created on 40984,E27,Server created on <*>,,Seen,Spark,Rule-Based,0.4,0,0.2
Server created on 40984,E27,Server created on <*>,,Seen,Spark,Rule-Based,0.4,0,0.2
Slf4jLogger started,E28,Slf4jLogger started,,Unseen,Spark,Rule-Based,0.4,0,0.2
Slf4jLogger started,E28,Slf4jLogger started,,Unseen,Spark,Rule-Based,0.4,0,0.2
Slf4jLogger started,E28,Slf4jLogger started,,Unseen,Spark,Rule-Based,0.4,0,0.2
Slf4jLogger started,E28,Slf4jLogger started,,Unseen,Spark,Rule-Based,0.4,0,0.2
Slf4jLogger started,E28,Slf4jLogger started,,Unseen,Spark,Rule-Based,0.4,0,0.2
Slf4jLogger started,E28,Slf4jLogger started,,Unseen,Spark,Rule-Based,0.4,0,0.2
Slf4jLogger started,E28,Slf4jLogger started,,Unseen,Spark,Rule-Based,0.4,0,0.2
Slf4jLogger started,E28,Slf4jLogger started,,Unseen,Spark,Rule-Based,0.4,0,0.2
Slf4jLogger started,E28,Slf4jLogger started,,Unseen,Spark,Rule-Based,0.4,0,0.2
Slf4jLogger started,E28,Slf4jLogger started,,Unseen,Spark,Rule-Based,0.4,0,0.2
Started reading broadcast variable 20,E29,Started reading broadcast variable <*>,,Unseen,Spark,Rule-Based,0.4,0,0.2
Started reading broadcast variable 16,E29,Started reading broadcast variable <*>,,Unseen,Spark,Rule-Based,0.4,0,0.2
Started reading broadcast variable 3,E29,Started reading broadcast variable <*>,,Unseen,Spark,Rule-Based,0.4,0,0.2
Started reading broadcast variable 32,E29,Started reading broadcast variable <*>,,Unseen,Spark,Rule-Based,0.4,0,0.2
Started reading broadcast variable 39,E29,Started reading broadcast variable <*>,,Unseen,Spark,Rule-Based,0.4,0,0.2
Started reading broadcast variable 28,E29,Started reading broadcast variable <*>,,Unseen,Spark,Rule-Based,0.4,0,0.2
Started reading broadcast variable 2,E29,Started reading broadcast variable <*>,,Unseen,Spark,Rule-Based,0.4,0,0.2
Started reading broadcast variable 29,E29,Started reading broadcast variable <*>,,Unseen,Spark,Rule-Based,0.4,0,0.2
Started reading broadcast variable 27,E29,Started reading broadcast variable <*>,,Unseen,Spark,Rule-Based,0.4,0,0.2
Started reading broadcast variable 19,E29,Started reading broadcast variable <*>,,Unseen,Spark,Rule-Based,0.4,0,0.2
"Block broadcast_20 stored as values in memory (estimated size 9.8 KB, free 411.6 KB)",E3,"Block <*> stored as values in memory (estimated size <*>, free <*>)",,Seen,Spark,Similarity-Based,0.4,0.721029656,0.560514828
"Block broadcast_16 stored as values in memory (estimated size 9.8 KB, free 432.0 KB)",E3,"Block <*> stored as values in memory (estimated size <*>, free <*>)",,Seen,Spark,Similarity-Based,0.4,0.706507417,0.553253709
"Block broadcast_3 stored as values in memory (estimated size 384.0 B, free 318.5 KB)",E3,"Block <*> stored as values in memory (estimated size <*>, free <*>)",,Seen,Spark,Similarity-Based,0.4,0.740067817,0.570033909
"Block broadcast_32 stored as values in memory (estimated size 10.1 KB, free 400.4 KB)",E3,"Block <*> stored as values in memory (estimated size <*>, free <*>)",,Seen,Spark,Similarity-Based,0.4,0.727824946,0.563912473
"Block broadcast_39 stored as values in memory (estimated size 9.2 KB, free 868.3 KB)",E3,"Block <*> stored as values in memory (estimated size <*>, free <*>)",,Seen,Spark,Similarity-Based,0.4,0.730053512,0.565026756
"Block broadcast_28 stored as values in memory (estimated size 9.8 KB, free 419.6 KB)",E3,"Block <*> stored as values in memory (estimated size <*>, free <*>)",,Seen,Spark,Similarity-Based,0.4,0.714757869,0.557378934
"Block broadcast_2 stored as values in memory (estimated size 384.0 B, free 319.4 KB)",E3,"Block <*> stored as values in memory (estimated size <*>, free <*>)",,Seen,Spark,Similarity-Based,0.4,0.755749479,0.577874739
"Block broadcast_29 stored as values in memory (estimated size 10.1 KB, free 374.2 KB)",E3,"Block <*> stored as values in memory (estimated size <*>, free <*>)",,Seen,Spark,Similarity-Based,0.4,0.708005683,0.554002841
"Block broadcast_27 stored as values in memory (estimated size 9.2 KB, free 404.2 KB)",E3,"Block <*> stored as values in memory (estimated size <*>, free <*>)",,Seen,Spark,Similarity-Based,0.4,0.723664305,0.561832152
"Block broadcast_19 stored as values in memory (estimated size 9.2 KB, free 478.6 KB)",E3,"Block <*> stored as values in memory (estimated size <*>, free <*>)",,Seen,Spark,Similarity-Based,0.4,0.714112543,0.557056272
Starting executor ID 5 on host mesos-slave-07,E30,Starting executor ID <*> on host <*>,,Seen,Spark,Similarity-Based,0.4,0.882541307,0.641270653
Starting executor ID 5 on host mesos-slave-07,E30,Starting executor ID <*> on host <*>,,Seen,Spark,Similarity-Based,0.4,0.882541307,0.641270653
Starting executor ID 5 on host mesos-slave-07,E30,Starting executor ID <*> on host <*>,,Seen,Spark,Similarity-Based,0.4,0.882541307,0.641270653
Starting executor ID 5 on host mesos-slave-07,E30,Starting executor ID <*> on host <*>,,Seen,Spark,Similarity-Based,0.4,0.882541307,0.641270653
Starting executor ID 5 on host mesos-slave-07,E30,Starting executor ID <*> on host <*>,,Seen,Spark,Similarity-Based,0.4,0.882541307,0.641270653
Starting executor ID 5 on host mesos-slave-07,E30,Starting executor ID <*> on host <*>,,Seen,Spark,Similarity-Based,0.4,0.882541307,0.641270653
Starting executor ID 5 on host mesos-slave-07,E30,Starting executor ID <*> on host <*>,,Seen,Spark,Similarity-Based,0.4,0.882541307,0.641270653
Starting executor ID 5 on host mesos-slave-07,E30,Starting executor ID <*> on host <*>,,Seen,Spark,Similarity-Based,0.4,0.882541307,0.641270653
Starting executor ID 5 on host mesos-slave-07,E30,Starting executor ID <*> on host <*>,,Seen,Spark,Similarity-Based,0.4,0.882541307,0.641270653
Starting executor ID 5 on host mesos-slave-07,E30,Starting executor ID <*> on host <*>,,Seen,Spark,Similarity-Based,0.4,0.882541307,0.641270653
Starting remoting,E31,remoting started,,Unseen,Spark,Rule-Based,0.3,0,0.15
Starting remoting,E31,remoting started,,Unseen,Spark,Rule-Based,0.3,0,0.15
Starting remoting,E31,remoting started,,Unseen,Spark,Rule-Based,0.3,0,0.15
Starting remoting,E31,remoting started,,Unseen,Spark,Rule-Based,0.3,0,0.15
Starting remoting,E31,remoting started,,Unseen,Spark,Rule-Based,0.3,0,0.15
Starting remoting,E31,remoting started,,Unseen,Spark,Rule-Based,0.3,0,0.15
Starting remoting,E31,remoting started,,Unseen,Spark,Rule-Based,0.3,0,0.15
Starting remoting,E31,remoting started,,Unseen,Spark,Rule-Based,0.3,0,0.15
Starting remoting,E31,remoting started,,Unseen,Spark,Rule-Based,0.3,0,0.15
Starting remoting,E31,remoting started,,Unseen,Spark,Rule-Based,0.3,0,0.15
Successfully registered with driver,E32,Successfully registered with driver,,Unseen,Spark,Rule-Based,0.3,0,0.15
Successfully registered with driver,E32,Successfully registered with driver,,Unseen,Spark,Rule-Based,0.3,0,0.15
Successfully registered with driver,E32,Successfully registered with driver,,Unseen,Spark,Rule-Based,0.3,0,0.15
Successfully registered with driver,E32,Successfully registered with driver,,Unseen,Spark,Rule-Based,0.3,0,0.15
Successfully registered with driver,E32,Successfully registered with driver,,Unseen,Spark,Rule-Based,0.3,0,0.15
Successfully registered with driver,E32,Successfully registered with driver,,Unseen,Spark,Rule-Based,0.3,0,0.15
Successfully registered with driver,E32,Successfully registered with driver,,Unseen,Spark,Rule-Based,0.3,0,0.15
Successfully registered with driver,E32,Successfully registered with driver,,Unseen,Spark,Rule-Based,0.3,0,0.15
Successfully registered with driver,E32,Successfully registered with driver,,Unseen,Spark,Rule-Based,0.3,0,0.15
Successfully registered with driver,E32,Successfully registered with driver,,Unseen,Spark,Rule-Based,0.3,0,0.15
Successfully started service 'org.apache.spark.network.netty.NettyBlockTransferService' on port 40984.,E33,Successfully started service '<*>' on port <*>.,,Seen,Spark,Similarity-Based,0.3,0.861235306,0.580617653
Successfully started service 'org.apache.spark.network.netty.NettyBlockTransferService' on port 40984.,E33,Successfully started service '<*>' on port <*>.,,Seen,Spark,Similarity-Based,0.3,0.861235306,0.580617653
Successfully started service 'org.apache.spark.network.netty.NettyBlockTransferService' on port 40984.,E33,Successfully started service '<*>' on port <*>.,,Seen,Spark,Similarity-Based,0.3,0.861235306,0.580617653
Successfully started service 'org.apache.spark.network.netty.NettyBlockTransferService' on port 40984.,E33,Successfully started service '<*>' on port <*>.,,Seen,Spark,Similarity-Based,0.3,0.861235306,0.580617653
Successfully started service 'org.apache.spark.network.netty.NettyBlockTransferService' on port 40984.,E33,Successfully started service '<*>' on port <*>.,,Seen,Spark,Similarity-Based,0.3,0.861235306,0.580617653
Successfully started service 'org.apache.spark.network.netty.NettyBlockTransferService' on port 40984.,E33,Successfully started service '<*>' on port <*>.,,Seen,Spark,Similarity-Based,0.3,0.861235306,0.580617653
Successfully started service 'org.apache.spark.network.netty.NettyBlockTransferService' on port 40984.,E33,Successfully started service '<*>' on port <*>.,,Seen,Spark,Similarity-Based,0.3,0.861235306,0.580617653
Successfully started service 'org.apache.spark.network.netty.NettyBlockTransferService' on port 40984.,E33,Successfully started service '<*>' on port <*>.,,Seen,Spark,Similarity-Based,0.3,0.861235306,0.580617653
Successfully started service 'org.apache.spark.network.netty.NettyBlockTransferService' on port 40984.,E33,Successfully started service '<*>' on port <*>.,,Seen,Spark,Similarity-Based,0.3,0.861235306,0.580617653
Successfully started service 'org.apache.spark.network.netty.NettyBlockTransferService' on port 40984.,E33,Successfully started service '<*>' on port <*>.,,Seen,Spark,Similarity-Based,0.3,0.861235306,0.580617653
Successfully started service 'sparkExecutorActorSystem' on port 55904.,E34,Successfully started service '<*>' on port <*>.,,Seen,Spark,Similarity-Based,0.3,0.881797623,0.590898811
Successfully started service 'sparkExecutorActorSystem' on port 55904.,E34,Successfully started service '<*>' on port <*>.,,Seen,Spark,Similarity-Based,0.3,0.881797623,0.590898811
Successfully started service 'sparkExecutorActorSystem' on port 55904.,E34,Successfully started service '<*>' on port <*>.,,Seen,Spark,Similarity-Based,0.3,0.881797623,0.590898811
Successfully started service 'sparkExecutorActorSystem' on port 55904.,E34,Successfully started service '<*>' on port <*>.,,Seen,Spark,Similarity-Based,0.3,0.881797623,0.590898811
Successfully started service 'sparkExecutorActorSystem' on port 55904.,E34,Successfully started service '<*>' on port <*>.,,Seen,Spark,Similarity-Based,0.3,0.881797623,0.590898811
Successfully started service 'sparkExecutorActorSystem' on port 55904.,E34,Successfully started service '<*>' on port <*>.,,Seen,Spark,Similarity-Based,0.3,0.881797623,0.590898811
Successfully started service 'sparkExecutorActorSystem' on port 55904.,E34,Successfully started service '<*>' on port <*>.,,Seen,Spark,Similarity-Based,0.3,0.881797623,0.590898811
Successfully started service 'sparkExecutorActorSystem' on port 55904.,E34,Successfully started service '<*>' on port <*>.,,Seen,Spark,Similarity-Based,0.3,0.881797623,0.590898811
Successfully started service 'sparkExecutorActorSystem' on port 55904.,E34,Successfully started service '<*>' on port <*>.,,Seen,Spark,Similarity-Based,0.3,0.881797623,0.590898811
Successfully started service 'sparkExecutorActorSystem' on port 55904.,E34,Successfully started service '<*>' on port <*>.,,Seen,Spark,Similarity-Based,0.3,0.881797623,0.590898811
"Times: total = 39, boot = -86, init = 125, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>",,Seen,Spark,Rule-Based,0.4,0,0.2
"Times: total = 39, boot = -123, init = 162, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>",,Seen,Spark,Similarity-Based,0.4,0.700797696,0.550398848
