Log,Extracted Template,Source,Context_Source,Rule_Score,Similarity_Score
AirPort: Link Down on en0. Reason 8 (Disassociated because station leaving).,AirPort: Link Down on <*> Reason <*> (<*> because <*> leaving).,Mac,Rule-Based,0.433333333,0
AirPort: Link Down on en0. Reason 8 (Disassociated because station leaving).,AirPort: Link Down on <*> Reason <*> (<*> because <*> leaving).,Mac,Rule-Based,0.433333333,0
AirPort: Link Down on en0. Reason 8 (Disassociated because station leaving).,AirPort: Link Down on <*> Reason <*> (<*> because <*> leaving).,Mac,Rule-Based,0.433333333,0
AirPort: Link Down on en0. Reason 8 (Disassociated because station leaving).,AirPort: Link Down on <*> Reason <*> (<*> because <*> leaving).,Mac,Rule-Based,0.433333333,0
AirPort: Link Down on en0. Reason 8 (Disassociated because station leaving).,AirPort: Link Down on <*> Reason <*> (<*> because <*> leaving).,Mac,Rule-Based,0.433333333,0
AirPort: Link Down on en0. Reason 8 (Disassociated because station leaving).,AirPort: Link Down on <*> Reason <*> (<*> because <*> leaving).,Mac,Rule-Based,0.433333333,0
AirPort: Link Down on en0. Reason 8 (Disassociated because station leaving).,AirPort: Link Down on <*> Reason <*> (<*> because <*> leaving).,Mac,Rule-Based,0.433333333,0
AirPort: Link Down on en0. Reason 8 (Disassociated because station leaving).,AirPort: Link Down on <*> Reason <*> (<*> because <*> leaving).,Mac,Rule-Based,0.433333333,0
AirPort: Link Down on en0. Reason 8 (Disassociated because station leaving).,AirPort: Link Down on <*> Reason <*> (<*> because <*> leaving).,Mac,Rule-Based,0.433333333,0
AirPort: Link Up on awdl0,AirPort: Link Up on <*>,Mac,Rule-Based,0.4,0
AirPort: Link Up on awdl0,AirPort: Link Up on <*>,Mac,Rule-Based,0.4,0
AirPort: Link Up on awdl0,AirPort: Link Up on <*>,Mac,Rule-Based,0.4,0
AirPort: Link Up on awdl0,AirPort: Link Up on <*>,Mac,Rule-Based,0.4,0
AirPort: Link Up on awdl0,AirPort: Link Up on <*>,Mac,Rule-Based,0.4,0
AirPort: Link Up on awdl0,AirPort: Link Up on <*>,Mac,Rule-Based,0.4,0
AirPort: Link Up on awdl0,AirPort: Link Up on <*>,Mac,Rule-Based,0.4,0
AirPort: Link Up on awdl0,AirPort: Link Up on <*>,Mac,Rule-Based,0.4,0
AirPort: Link Up on awdl0,AirPort: Link Up on <*>,Mac,Rule-Based,0.4,0
AirPort: Link Up on awdl0,AirPort: Link Up on <*>,Mac,Rule-Based,0.4,0
AirPort: Link Up on en0,AirPort: Link Up on <*>,Mac,Rule-Based,0.4,0
AirPort: Link Up on en0,AirPort: Link Up on <*>,Mac,Rule-Based,0.4,0
AirPort: Link Up on en0,AirPort: Link Up on <*>,Mac,Rule-Based,0.4,0
AirPort: Link Up on en0,AirPort: Link Up on <*>,Mac,Rule-Based,0.4,0
AirPort: Link Up on en0,AirPort: Link Up on <*>,Mac,Rule-Based,0.4,0
AirPort: Link Up on en0,AirPort: Link Up on <*>,Mac,Rule-Based,0.4,0
AirPort: Link Up on en0,AirPort: Link Up on <*>,Mac,Rule-Based,0.4,0
AirPort: Link Up on en0,AirPort: Link Up on <*>,Mac,Rule-Based,0.4,0
AirPort: Link Up on en0,AirPort: Link Up on <*>,Mac,Rule-Based,0.4,0
AirPort: Link Up on en0,AirPort: Link Up on <*>,Mac,Rule-Based,0.4,0
AppleActuatorDevice::start Entered,AppleActuatorDevice::start Entered,Mac,Rule-Based,0.3,0
AppleActuatorDevice::start Entered,AppleActuatorDevice::start Entered,Mac,Rule-Based,0.3,0
AppleActuatorDevice::start Entered,AppleActuatorDevice::start Entered,Mac,Rule-Based,0.3,0
AppleActuatorDevice::start Entered,AppleActuatorDevice::start Entered,Mac,Rule-Based,0.3,0
AppleActuatorDevice::start Entered,AppleActuatorDevice::start Entered,Mac,Rule-Based,0.3,0
AppleActuatorDevice::start Entered,AppleActuatorDevice::start Entered,Mac,Rule-Based,0.3,0
AppleActuatorDevice::start Entered,AppleActuatorDevice::start Entered,Mac,Rule-Based,0.3,0
AppleActuatorDevice::start Entered,AppleActuatorDevice::start Entered,Mac,Rule-Based,0.3,0
AppleActuatorDevice::start Entered,AppleActuatorDevice::start Entered,Mac,Rule-Based,0.3,0
AppleActuatorDevice::start Entered,AppleActuatorDevice::start Entered,Mac,Rule-Based,0.3,0
AppleActuatorDevice::stop Entered,AppleActuatorDevice::stop Entered,Mac,Rule-Based,0.3,0
AppleActuatorDevice::stop Entered,AppleActuatorDevice::stop Entered,Mac,Rule-Based,0.3,0
AppleActuatorDevice::stop Entered,AppleActuatorDevice::stop Entered,Mac,Rule-Based,0.3,0
AppleActuatorDevice::stop Entered,AppleActuatorDevice::stop Entered,Mac,Rule-Based,0.3,0
AppleActuatorDevice::stop Entered,AppleActuatorDevice::stop Entered,Mac,Rule-Based,0.3,0
AppleActuatorDevice::stop Entered,AppleActuatorDevice::stop Entered,Mac,Rule-Based,0.3,0
AppleActuatorDevice::stop Entered,AppleActuatorDevice::stop Entered,Mac,Rule-Based,0.3,0
AppleActuatorDevice::stop Entered,AppleActuatorDevice::stop Entered,Mac,Rule-Based,0.3,0
AppleActuatorDevice::stop Entered,AppleActuatorDevice::stop Entered,Mac,Rule-Based,0.3,0
AppleActuatorDevice::stop Entered,AppleActuatorDevice::stop Entered,Mac,Rule-Based,0.3,0
AppleActuatorDeviceUserClient::start Entered,AppleActuatorDeviceUserClient::start Entered,Mac,Rule-Based,0.3,0
AppleActuatorDeviceUserClient::start Entered,AppleActuatorDeviceUserClient::start Entered,Mac,Rule-Based,0.3,0
AppleActuatorDeviceUserClient::start Entered,AppleActuatorDeviceUserClient::start Entered,Mac,Rule-Based,0.3,0
AppleActuatorDeviceUserClient::start Entered,AppleActuatorDeviceUserClient::start Entered,Mac,Rule-Based,0.3,0
AppleActuatorDeviceUserClient::start Entered,AppleActuatorDeviceUserClient::start Entered,Mac,Rule-Based,0.3,0
AppleActuatorDeviceUserClient::start Entered,AppleActuatorDeviceUserClient::start Entered,Mac,Rule-Based,0.3,0
AppleActuatorDeviceUserClient::start Entered,AppleActuatorDeviceUserClient::start Entered,Mac,Rule-Based,0.3,0
AppleActuatorDeviceUserClient::start Entered,AppleActuatorDeviceUserClient::start Entered,Mac,Rule-Based,0.3,0
AppleActuatorDeviceUserClient::start Entered,AppleActuatorDeviceUserClient::start Entered,Mac,Rule-Based,0.3,0
AppleActuatorDeviceUserClient::start Entered,AppleActuatorDeviceUserClient::start Entered,Mac,Rule-Based,0.3,0
AppleActuatorDeviceUserClient::stop Entered,AppleActuatorDeviceUserClient::stop Entered,Mac,Rule-Based,0.3,0
AppleActuatorDeviceUserClient::stop Entered,AppleActuatorDeviceUserClient::stop Entered,Mac,Rule-Based,0.3,0
AppleActuatorDeviceUserClient::stop Entered,AppleActuatorDeviceUserClient::stop Entered,Mac,Rule-Based,0.3,0
AppleActuatorDeviceUserClient::stop Entered,AppleActuatorDeviceUserClient::stop Entered,Mac,Rule-Based,0.3,0
AppleActuatorDeviceUserClient::stop Entered,AppleActuatorDeviceUserClient::stop Entered,Mac,Rule-Based,0.3,0
AppleActuatorDeviceUserClient::stop Entered,AppleActuatorDeviceUserClient::stop Entered,Mac,Rule-Based,0.3,0
AppleActuatorDeviceUserClient::stop Entered,AppleActuatorDeviceUserClient::stop Entered,Mac,Rule-Based,0.3,0
AppleActuatorDeviceUserClient::stop Entered,AppleActuatorDeviceUserClient::stop Entered,Mac,Rule-Based,0.3,0
AppleActuatorDeviceUserClient::stop Entered,AppleActuatorDeviceUserClient::stop Entered,Mac,Rule-Based,0.3,0
AppleActuatorDeviceUserClient::stop Entered,AppleActuatorDeviceUserClient::stop Entered,Mac,Rule-Based,0.3,0
AppleActuatorHIDEventDriver: message service is terminated,AppleActuatorHIDEventDriver: message service is terminated,Mac,Rule-Based,0.3,0
AppleActuatorHIDEventDriver: message service is terminated,AppleActuatorHIDEventDriver: message service is terminated,Mac,Rule-Based,0.3,0
AppleActuatorHIDEventDriver: message service is terminated,AppleActuatorHIDEventDriver: message service is terminated,Mac,Rule-Based,0.3,0
AppleActuatorHIDEventDriver: message service is terminated,AppleActuatorHIDEventDriver: message service is terminated,Mac,Rule-Based,0.3,0
AppleActuatorHIDEventDriver: message service is terminated,AppleActuatorHIDEventDriver: message service is terminated,Mac,Rule-Based,0.3,0
AppleActuatorHIDEventDriver: message service is terminated,AppleActuatorHIDEventDriver: message service is terminated,Mac,Rule-Based,0.3,0
AppleActuatorHIDEventDriver: message service is terminated,AppleActuatorHIDEventDriver: message service is terminated,Mac,Rule-Based,0.3,0
AppleActuatorHIDEventDriver: message service is terminated,AppleActuatorHIDEventDriver: message service is terminated,Mac,Rule-Based,0.3,0
AppleActuatorHIDEventDriver: message service is terminated,AppleActuatorHIDEventDriver: message service is terminated,Mac,Rule-Based,0.3,0
AppleActuatorHIDEventDriver: message service is terminated,AppleActuatorHIDEventDriver: message service is terminated,Mac,Rule-Based,0.3,0
AppleActuatorHIDEventDriver: stop,AppleActuatorHIDEventDriver: stop,Mac,Rule-Based,0.3,0
AppleActuatorHIDEventDriver: stop,AppleActuatorHIDEventDriver: stop,Mac,Rule-Based,0.3,0
AppleActuatorHIDEventDriver: stop,AppleActuatorHIDEventDriver: stop,Mac,Rule-Based,0.3,0
AppleActuatorHIDEventDriver: stop,AppleActuatorHIDEventDriver: stop,Mac,Rule-Based,0.3,0
AppleActuatorHIDEventDriver: stop,AppleActuatorHIDEventDriver: stop,Mac,Rule-Based,0.3,0
AppleActuatorHIDEventDriver: stop,AppleActuatorHIDEventDriver: stop,Mac,Rule-Based,0.3,0
AppleActuatorHIDEventDriver: stop,AppleActuatorHIDEventDriver: stop,Mac,Rule-Based,0.3,0
AppleActuatorHIDEventDriver: stop,AppleActuatorHIDEventDriver: stop,Mac,Rule-Based,0.3,0
AppleActuatorHIDEventDriver: stop,AppleActuatorHIDEventDriver: stop,Mac,Rule-Based,0.3,0
AppleActuatorHIDEventDriver: stop,AppleActuatorHIDEventDriver: stop,Mac,Rule-Based,0.3,0
AppleCamIn::handleWakeEvent_gated,AppleCamIn::handleWakeEvent_gated,Mac,Rule-Based,0.3,0
AppleCamIn::handleWakeEvent_gated,AppleCamIn::handleWakeEvent_gated,Mac,Rule-Based,0.3,0
AppleCamIn::handleWakeEvent_gated,AppleCamIn::handleWakeEvent_gated,Mac,Rule-Based,0.3,0
AppleCamIn::handleWakeEvent_gated,AppleCamIn::handleWakeEvent_gated,Mac,Rule-Based,0.3,0
AppleCamIn::handleWakeEvent_gated,AppleCamIn::handleWakeEvent_gated,Mac,Rule-Based,0.3,0
AppleCamIn::handleWakeEvent_gated,AppleCamIn::handleWakeEvent_gated,Mac,Rule-Based,0.3,0
AppleCamIn::handleWakeEvent_gated,AppleCamIn::handleWakeEvent_gated,Mac,Rule-Based,0.3,0
AppleCamIn::handleWakeEvent_gated,AppleCamIn::handleWakeEvent_gated,Mac,Rule-Based,0.3,0
AppleCamIn::handleWakeEvent_gated,AppleCamIn::handleWakeEvent_gated,Mac,Rule-Based,0.3,0
AppleCamIn::handleWakeEvent_gated,AppleCamIn::handleWakeEvent_gated,Mac,Rule-Based,0.3,0
[12:25:26.551] <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,<<<< Boss >>>> figPlaybackBossPrerollCompleted: <*> unexpected preroll-complete notification,Mac,Rule-Based,0.45,0
[21:41:47.568] <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,<<<< Boss >>>> figPlaybackBossPrerollCompleted: <*> unexpected preroll-complete notification,Mac,Rule-Based,0.45,0
[22:32:34.846] <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,<<<< Boss >>>> figPlaybackBossPrerollCompleted: <*> unexpected preroll-complete notification,Mac,Rule-Based,0.45,0
[21:07:43.005] <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,<<<< Boss >>>> figPlaybackBossPrerollCompleted: <*> unexpected preroll-complete notification,Mac,Rule-Based,0.45,0
[14:19:40.459] <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,<<<< Boss >>>> figPlaybackBossPrerollCompleted: <*> unexpected preroll-complete notification,Mac,Rule-Based,0.45,0
[12:08:23.866] <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,<<<< Boss >>>> figPlaybackBossPrerollCompleted: <*> unexpected preroll-complete notification,Mac,Rule-Based,0.45,0
[11:27:14.923] <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,<<<< Boss >>>> figPlaybackBossPrerollCompleted: <*> unexpected preroll-complete notification,Mac,Rule-Based,0.45,0
[12:13:40.079] <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,<<<< Boss >>>> figPlaybackBossPrerollCompleted: <*> unexpected preroll-complete notification,Mac,Rule-Based,0.45,0
[12:03:48.669] <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,<<<< Boss >>>> figPlaybackBossPrerollCompleted: <*> unexpected preroll-complete notification,Mac,Rule-Based,0.45,0
[11:48:35.539] <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,<<<< Boss >>>> figPlaybackBossPrerollCompleted: <*> unexpected preroll-complete notification,Mac,Rule-Based,0.45,0
AppleCamIn::systemWakeCall - messageType = 0xE0000340,AppleCamIn::systemWakeCall - messageType = <*>,Mac,Rule-Based,0.45,0
AppleCamIn::systemWakeCall - messageType = 0xE0000340,AppleCamIn::systemWakeCall - messageType = <*>,Mac,Rule-Based,0.45,0
AppleCamIn::systemWakeCall - messageType = 0xE0000320,AppleCamIn::systemWakeCall - messageType = <*>,Mac,Rule-Based,0.45,0
AppleCamIn::systemWakeCall - messageType = 0xE0000340,AppleCamIn::systemWakeCall - messageType = <*>,Mac,Rule-Based,0.45,0
AppleCamIn::systemWakeCall - messageType = 0xE0000340,AppleCamIn::systemWakeCall - messageType = <*>,Mac,Rule-Based,0.45,0
AppleCamIn::systemWakeCall - messageType = 0xE0000340,AppleCamIn::systemWakeCall - messageType = <*>,Mac,Rule-Based,0.45,0
AppleCamIn::systemWakeCall - messageType = 0xE0000340,AppleCamIn::systemWakeCall - messageType = <*>,Mac,Rule-Based,0.45,0
AppleCamIn::systemWakeCall - messageType = 0xE0000340,AppleCamIn::systemWakeCall - messageType = <*>,Mac,Rule-Based,0.45,0
AppleCamIn::systemWakeCall - messageType = 0xE0000340,AppleCamIn::systemWakeCall - messageType = <*>,Mac,Rule-Based,0.45,0
AppleCamIn::systemWakeCall - messageType = 0xE0000340,AppleCamIn::systemWakeCall - messageType = <*>,Mac,Rule-Based,0.45,0
AppleCamIn::wakeEventHandlerThread,AppleCamIn::wakeEventHandlerThread,Mac,Rule-Based,0.3,0
AppleCamIn::wakeEventHandlerThread,AppleCamIn::wakeEventHandlerThread,Mac,Rule-Based,0.3,0
AppleCamIn::wakeEventHandlerThread,AppleCamIn::wakeEventHandlerThread,Mac,Rule-Based,0.3,0
AppleCamIn::wakeEventHandlerThread,AppleCamIn::wakeEventHandlerThread,Mac,Rule-Based,0.3,0
AppleCamIn::wakeEventHandlerThread,AppleCamIn::wakeEventHandlerThread,Mac,Rule-Based,0.3,0
AppleCamIn::wakeEventHandlerThread,AppleCamIn::wakeEventHandlerThread,Mac,Rule-Based,0.3,0
AppleCamIn::wakeEventHandlerThread,AppleCamIn::wakeEventHandlerThread,Mac,Rule-Based,0.3,0
AppleCamIn::wakeEventHandlerThread,AppleCamIn::wakeEventHandlerThread,Mac,Rule-Based,0.3,0
AppleCamIn::wakeEventHandlerThread,AppleCamIn::wakeEventHandlerThread,Mac,Rule-Based,0.3,0
AppleCamIn::wakeEventHandlerThread,AppleCamIn::wakeEventHandlerThread,Mac,Rule-Based,0.3,0
AppleThunderboltGenericHAL::earlyWake - complete - took 0 milliseconds,AppleThunderboltGenericHAL::earlyWake - complete - took <*> milliseconds,Mac,Rule-Based,0.4,0
AppleThunderboltGenericHAL::earlyWake - complete - took 0 milliseconds,AppleThunderboltGenericHAL::earlyWake - complete - took <*> milliseconds,Mac,Rule-Based,0.4,0
AppleThunderboltGenericHAL::earlyWake - complete - took 1 milliseconds,AppleThunderboltGenericHAL::earlyWake - complete - took <*> milliseconds,Mac,Rule-Based,0.4,0
AppleThunderboltGenericHAL::earlyWake - complete - took 0 milliseconds,AppleThunderboltGenericHAL::earlyWake - complete - took <*> milliseconds,Mac,Rule-Based,0.4,0
AppleThunderboltGenericHAL::earlyWake - complete - took 1 milliseconds,AppleThunderboltGenericHAL::earlyWake - complete - took <*> milliseconds,Mac,Rule-Based,0.4,0
AppleThunderboltGenericHAL::earlyWake - complete - took 1 milliseconds,AppleThunderboltGenericHAL::earlyWake - complete - took <*> milliseconds,Mac,Rule-Based,0.4,0
AppleThunderboltGenericHAL::earlyWake - complete - took 0 milliseconds,AppleThunderboltGenericHAL::earlyWake - complete - took <*> milliseconds,Mac,Rule-Based,0.4,0
AppleThunderboltGenericHAL::earlyWake - complete - took 1 milliseconds,AppleThunderboltGenericHAL::earlyWake - complete - took <*> milliseconds,Mac,Rule-Based,0.4,0
AppleThunderboltGenericHAL::earlyWake - complete - took 1 milliseconds,AppleThunderboltGenericHAL::earlyWake - complete - took <*> milliseconds,Mac,Rule-Based,0.4,0
AppleThunderboltGenericHAL::earlyWake - complete - took 1 milliseconds,AppleThunderboltGenericHAL::earlyWake - complete - took <*> milliseconds,Mac,Rule-Based,0.4,0
"arp_client_transmit(en0) failed, Network is down (50)","arp_client_transmit(<*> ) failed, Network is down (<*> )",Mac,Rule-Based,0.433333333,0
"arp_client_transmit(en0) failed, Network is down (50)","arp_client_transmit(<*> ) failed, Network is down (<*> )",Mac,Rule-Based,0.433333333,0
"arp_client_transmit(en0) failed, Network is down (50)","arp_client_transmit(<*> ) failed, Network is down (<*> )",Mac,Rule-Based,0.433333333,0
"arp_client_transmit(en0) failed, Network is down (50)","arp_client_transmit(<*> ) failed, Network is down (<*> )",Mac,Rule-Based,0.433333333,0
"arp_client_transmit(en0) failed, Network is down (50)","arp_client_transmit(<*> ) failed, Network is down (<*> )",Mac,Rule-Based,0.433333333,0
"arp_client_transmit(en0) failed, Network is down (50)","arp_client_transmit(<*> ) failed, Network is down (<*> )",Mac,Rule-Based,0.433333333,0
"arp_client_transmit(en0) failed, Network is down (50)","arp_client_transmit(<*> ) failed, Network is down (<*> )",Mac,Rule-Based,0.433333333,0
"arp_client_transmit(en0) failed, Network is down (50)","arp_client_transmit(<*> ) failed, Network is down (<*> )",Mac,Rule-Based,0.433333333,0
"arp_client_transmit(en0) failed, Network is down (50)","arp_client_transmit(<*> ) failed, Network is down (<*> )",Mac,Rule-Based,0.433333333,0
"arp_client_transmit(en0) failed, Network is down (50)","arp_client_transmit(<*> ) failed, Network is down (<*> )",Mac,Rule-Based,0.433333333,0
ARPT: 620702.879952: AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],ARPT: <*> AirPort_Brcm43xx::platformWoWEnable: WWEN[<*>],Mac,Rule-Based,0.4,0
ARPT: 621492.770239: AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],ARPT: <*> AirPort_Brcm43xx::platformWoWEnable: WWEN[<*>],Mac,Rule-Based,0.4,0
ARPT: 681446.072377: AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],ARPT: <*> AirPort_Brcm43xx::platformWoWEnable: WWEN[<*>],Mac,Rule-Based,0.4,0
ARPT: 771456.438849: AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],ARPT: <*> AirPort_Brcm43xx::platformWoWEnable: WWEN[<*>],Mac,Rule-Based,0.4,0
ARPT: 744595.284508: AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],ARPT: <*> : AirPort_Brcm43xx::platformWoWEnable: WWEN[<*>],Mac,Rule-Based,0.4,0
ARPT: 740226.968934: AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],ARPT: <*> AirPort_Brcm43xx::platformWoWEnable: WWEN[<*>],Mac,Rule-Based,0.4,0
ARPT: 698055.177765: AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],ARPT: <*> : AirPort_Brcm43xx::platformWoWEnable: WWEN[<*>],Mac,Rule-Based,0.4,0
ARPT: 702415.308381: AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],ARPT: <*> AirPort_Brcm43xx::platformWoWEnable: WWEN[<*>],Mac,Rule-Based,0.4,0
ARPT: 626132.740936: AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],ARPT: <*> AirPort_Brcm43xx::platformWoWEnable: WWEN[<*>],Mac,Rule-Based,0.4,0
ARPT: 771516.615152: AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],ARPT: <*> AirPort_Brcm43xx::platformWoWEnable: WWEN[<*>],Mac,Rule-Based,0.4,0
ARPT: 784178.158614: AirPort_Brcm43xx::platformWoWEnable: WWEN[enable],ARPT: <*> : AirPort_Brcm43xx::platformWoWEnable: WWEN[<*>],Mac,Rule-Based,0.4,0
ARPT: 770602.528852: AirPort_Brcm43xx::platformWoWEnable: WWEN[enable],ARPT: <*> AirPort_Brcm43xx::platformWoWEnable: WWEN[<*>],Mac,Rule-Based,0.4,0
